ID_SOAL;SOAL;JAWABAN_SISWA;GRADE-01;GRADE-02;GRADE-03
8;Bagaimana prinsip dasar jaringan komputer bekerja?;Komputer menerima input dari pengguna lalu mengubah input menjadi bahasa yang dimegerti komputer. Setelah itu, komputer lalu beroperasi sesuai perintah yang sudah diterjemahkan tadi;50;20;50,75
8;Bagaimana prinsip dasar jaringan komputer bekerja?;Jaringan komputer bekerja dengan menghubungkan dua atau lebih perangkat agar dapat berbagi data dan sumber daya menggunakan berbagai teknologi komunikasi.;90;56;91
8;Bagaimana prinsip dasar jaringan komputer bekerja?;Jaringan komputer adalah koneksi antara dua atau lebih perangkat komputer yang memungkinkan pertukaran data dan sumber daya.;90;56;89,75
8;Bagaimana prinsip dasar jaringan komputer bekerja?;Jaringan komputer berkerja dengan bertukar data secara efisien dengan sesama perangkat.;50;50;52,75
8;Bagaimana prinsip dasar jaringan komputer bekerja?;Jaringan komputer bekerja dengan menghubungkan perangkat agar bisa saling berbagi data dan sumber daya. Data dikirim dalam bentuk paket melalui kabel atau sinyal nirkabel, lalu diteruskan ke tujuan dengan aturan yang memastikan komunikasi berjalan lancar.;80;70;78
8;Bagaimana prinsip dasar jaringan komputer bekerja?;;0;0;0
8;Bagaimana prinsip dasar jaringan komputer bekerja?;Jaringan komputer bekerja dengan menghubungkan perangkat komputer melalui node, lalu mengikuti protokol komunikasi;80;70;78,5
8;Bagaimana prinsip dasar jaringan komputer bekerja?;tidak tahu;0;0;0
8;Bagaimana prinsip dasar jaringan komputer bekerja?;Jaringan komputer bekerja berdasarkan prinsip komunikasi data, di mana perangkat saling terhubung untuk bertukar informasi melalui media transmisi. Proses ini melibatkan protokol jaringan yang mengatur pengiriman, penerimaan, dan integritas data, memungkinkan perangkat berkomunikasi secara efisien dalam suatu sistem.;80;95;84,25
8;Bagaimana prinsip dasar jaringan komputer bekerja?;Jaringan komputer bekerja berdasarkan prinsip komunikasi data antara perangkat yang terhubung.;70;56;73,25
8;Bagaimana prinsip dasar jaringan komputer bekerja?;;0;0;0
8;Bagaimana prinsip dasar jaringan komputer bekerja?;Prinsip dasar jaringan komputer bekerja dengan menghubungkan dua atau lebih perangkat agar dapat saling berkomunikasi dan berbagi data. Jaringan ini beroperasi melalui protokol komunikasi, seperti **TCP/IP**, yang mengatur bagaimana data dikirim, diterima, dan diproses. Data yang dikirim melalui jaringan akan dibagi menjadi paket-paket kecil, dikirim melalui berbagai jalur, lalu disusun kembali di perangkat tujuan. Jaringan juga menggunakan perangkat seperti **router, switch, dan modem** untuk mengatur lalu lintas data dan memastikan koneksi tetap stabil. Dengan adanya jaringan komputer, perangkat dapat terhubung dalam skala kecil seperti **LAN (Local Area Network)** atau skala besar seperti **internet**, memungkinkan komunikasi global dan akses informasi secara cepat.;90;90;97,25
8;Bagaimana prinsip dasar jaringan komputer bekerja?;Jaringan komputer bekerja dengan menghubungkan perangkat komputer melalui node, lalu mengikuti protokol komunikasi.;80;70;73,75
8;Bagaimana prinsip dasar jaringan komputer bekerja?;Bisa dengan LAN, maupun wireless.;0;50;0
8;Bagaimana prinsip dasar jaringan komputer bekerja?;Komputer berkomunikasi satu sama lain melalui internet mengirim dan menerima data jika diberikan otorisasi yang cukup;70;50;67
8;Bagaimana prinsip dasar jaringan komputer bekerja?;Prinsip dasar jaringan komputer bekerja dengan cara menghubungkan dua atau lebih perangkat agar dapat saling berkomunikasi dan berbagi data. Jaringan ini dapat berupa jaringan lokal (LAN) yang menghubungkan perangkat dalam satu area terbatas, atau jaringan luas (WAN) seperti internet yang mencakup area lebih besar. Jaringan komputer beroperasi berdasarkan protokol komunikasi, seperti TCP/IP, yang menentukan bagaimana data dikirim, diterima, dan diinterpretasikan. Saat sebuah perangkat mengirimkan data, informasi tersebut dipecah menjadi paket-paket kecil yang dikirim melalui jalur jaringan. Paket-paket ini kemudian diterima oleh perangkat tujuan dan disusun kembali menjadi data yang utuh. Komponen utama dalam jaringan komputer meliputi perangkat keras seperti router, switch, dan modem, serta perangkat lunak yang mengelola lalu lintas data. Selain itu, jaringan dapat menggunakan media transmisi seperti kabel Ethernet, gelombang radio dalam jaringan nirkabel (Wi-Fi), atau serat optik untuk komunikasi yang lebih cepat. Prinsip dasar ini memungkinkan berbagai layanan seperti berbagi file, akses internet, komunikasi online, dan komputasi terdistribusi.;90;90;93
8;Bagaimana prinsip dasar jaringan komputer bekerja?;Two-way communication antara pengirim dan penerima;50;40;48,5
8;Bagaimana prinsip dasar jaringan komputer bekerja?;-;0;0;0
8;Bagaimana prinsip dasar jaringan komputer bekerja?;Prinsip dasarnya adalah menghubungkan komputer untuk berbagi data dan sumber daya melalui protokol komunikasi.;90;70;87,25
8;Bagaimana prinsip dasar jaringan komputer bekerja?;Jaringan komputer bekerja dengan menghubungkan beberapa perangkat untuk berbagi data dan sumber daya melalui protokol komunikasi seperti TCP/IP. Data dikirim dalam bentuk paket melalui media transmisi, seperti kabel atau nirkabel, yang diteruskan oleh perangkat jaringan seperti router dan switch. Prinsip dasar jaringan meliputi pengalamatan, routing, dan pengendalian aliran data agar komunikasi antar perangkat berlangsung efisien dan aman.;90;100;93,5
8;Bagaimana prinsip dasar jaringan komputer bekerja?;Jaringan komputer berkerja dengan menghubungkan node seperti komputer, router, dan switch menggunakan kabel, optik fiber, atau sinyal nirkabel;70;56;75
8;Bagaimana prinsip dasar jaringan komputer bekerja?;Jaringan pada komputer bekerja ketika sebuah hardware terhubung dengan suatu jaringan baik secara wired ataupun wireless;60;56;67,75
8;Bagaimana prinsip dasar jaringan komputer bekerja?;Jaringan komputer bekerja dengan menghubungkan beberapa perangkat melalui media komunikasi untuk berbagi data dan sumber daya. Prinsip dasarnya melibatkan pengiriman paket data menggunakan protokol komunikasi seperti TCP/IP, yang memastikan data dikirim dengan benar dan efisien. Setiap perangkat dalam jaringan memiliki alamat unik (IP address) untuk identifikasi. Data dikirim dalam bentuk paket yang melewati router dan switch untuk mencapai tujuan. Jaringan dapat berupa kabel (wired) atau nirkabel (wireless), seperti Wi-Fi. Dengan jaringan komputer, perangkat dapat berkomunikasi, mengakses internet, dan berbagi sumber daya seperti printer atau server.;90;100;85,5
8;Bagaimana prinsip dasar jaringan komputer bekerja?;Jaringan komputer bekerja berdasarkan prinsip dasar pertukaran data antara perangkat yang terhubung melalui media komunikasi, seperti kabel, gelombang radio, atau serat optik. Komunikasi ini terjadi menggunakan protokol jaringan seperti TCP/IP, yang mengatur bagaimana data dikirim, diterima, dan diinterpretasikan. Setiap perangkat dalam jaringan memiliki alamat IP yang unik untuk mengidentifikasi dan memfasilitasi komunikasi. Data dikirim dalam bentuk paket, yang berisi informasi sumber, tujuan, serta isi pesan. Jaringan dapat berupa LAN (Local Area Network) untuk area terbatas atau WAN (Wide Area Network) untuk cakupan luas, termasuk internet. Perangkat seperti router, switch, dan modem membantu mengelola lalu lintas data agar berjalan efisien. Prinsip utama jaringan komputer adalah memastikan kecepatan, keandalan, dan keamanan dalam transmisi data antar perangkat.;80;100;78,5
8;Bagaimana prinsip dasar jaringan komputer bekerja?;Jaringan komputer berkerja dengan menghubungkan node seperti komputer, router, dan switch menggunakan kabel, optik fiber, atau sinyal nirkabel. Koneksi ini memungkinkan perangkat dalam jaringan untuk berkomunikasi dan berbagi informasi serta sumber daya.;90;100;89,25
8;Bagaimana prinsip dasar jaringan komputer bekerja?;pr;0;0;0
8;Bagaimana prinsip dasar jaringan komputer bekerja?;Jaringan komputer menghubungkan perangkat untuk saling bertukar data melalui paket yang dikirim lewat media transmisi. Protokol mengatur cara komunikasi, dan perangkat seperti router serta switch mengarahkan paket ke tujuan yang tepat.;75;80;78
8;Bagaimana prinsip dasar jaringan komputer bekerja?;Prinsip dasar jaringan komputer bekerja dengan menghubungkan dua atau lebih perangkat untuk berbagi data dan sumber daya melalui media transmisi, seperti kabel atau nirkabel. Data dikirim dalam bentuk paket melalui protokol komunikasi seperti TCP/IP, yang memastikan data dikirim, diterima, dan diatur dengan benar. Jaringan memungkinkan komunikasi, berbagi file, akses internet, dan koordinasi antar perangkat dalam berbagai skala, dari lokal (LAN) hingga global (WAN).;90;100;95,25
8;Bagaimana prinsip dasar jaringan komputer bekerja?;Jaringan komputer bekerja dengan menghubungkan perangkat untuk berbagi data menggunakan protokol komunikasi seperti TCP/IP. Prinsip dasarnya mencakup transmisi data melalui media fisik atau nirkabel, penggunaan alamat IP dan MAC untuk identifikasi, serta mekanisme routing dan switching untuk mengarahkan data secara efisien antar perangkat dalam jaringan.;80;70;74,75
8;Bagaimana prinsip dasar jaringan komputer bekerja?;Perangkat terhubung ke sebuah jaringan internet melalui router dengan IP address lokal dan MAC address (identifier perangkat) dimana router tersebut akan tersambung ke sebuah server dengan IP address publik, yang dimana jika pengguna mengakses website, web address dari website tersebut akan dikonversikan menjadi IP address oleh DNS yang bisa diakses perangkat;50;70;48,75
8;Bagaimana prinsip dasar jaringan komputer bekerja?;Terjadi komunikasi antara pengirim dan penerima informasi.;60;56;63
8;Bagaimana prinsip dasar jaringan komputer bekerja?;Jaringan komputer adalah kumpulan beberapa komputer yang terhubung melalui protokol komunikasi.;70;70;69,5
8;Bagaimana prinsip dasar jaringan komputer bekerja?;Menghubungkan beberapa komputer menggunakan node-node dan melakukan komunikasi melalui node tersebut.;60;56;59
8;Bagaimana prinsip dasar jaringan komputer bekerja?;Jaringan komputer bekerja dengan cara menghubungkan beberapa perangkat sehingga bisa saling berbagi data dan sumber daya.;80;70;85,25
8;Bagaimana prinsip dasar jaringan komputer bekerja?;prinsip dasar nya adalah pengirim dan penerima output;40;40;35,75
8;Bagaimana prinsip dasar jaringan komputer bekerja?;perangkat komputer di hubungi ke node, lalu dapat mengikuti protokol komunikasi;60;50;52,25
8;Bagaimana prinsip dasar jaringan komputer bekerja?;Dasar jaringan komputer bekerja dengan mengirimkan maupun menerima data sesuai dengan kebutuhan dari komputer melalui berbagai format seperti USB maupun wireless;60;40;57,25
8;Bagaimana prinsip dasar jaringan komputer bekerja?;;0;0;0
8;Bagaimana prinsip dasar jaringan komputer bekerja?;Beberapa komputer terhubung melalui sebuah jaringan sehingga bisa terjadinya komunikasi dan perpindahan data.;70;50;71,5
8;Bagaimana prinsip dasar jaringan komputer bekerja?;Menghubungkan perangkat melalui kabel untuk berbagi data dan sumber daya.;80;56;72,5
8;Bagaimana prinsip dasar jaringan komputer bekerja?;Jaringan komputer beroperasi dengan menyambungkan perangkat komputer lewat node, kemudian menjalankan protokol komunikasi. Protokol ini mengatur metode perangkat untuk berkomunikasi dan menukarkan informasi.;80;70;83,75
8;Bagaimana prinsip dasar jaringan komputer bekerja?;Jaringan komputer bekerja dengan menghubungkan perangkat melalui media komunikasi entah kabel atau nirkabel agar dapat bertukar data dan sumber daya;80;56;85,75
8;Bagaimana prinsip dasar jaringan komputer bekerja?;Jaringan komputer bekerja berdasarkan prinsip komunikasi data, yang memungkinkan perangkat komputer saling terhubung dan bertukar informasi. Berikut adalah prinsip dasarnya:;75;56;73,5
8;Bagaimana prinsip dasar jaringan komputer bekerja?;Prinsip dasar dari jaringan komputer ini adalah adanya komunikasi dua arah antar komputer.;60;56;65,5
8;Bagaimana prinsip dasar jaringan komputer bekerja?;Jaringan komputer bekerja dengan menghubungkan berbagai perangkat melalui sistem pengalamatan, seperti IP (Internet Protocol) memungkinkan setiap perangkat dikenali secara unik dalam jaringan. Perangkat jaringan seperti router dan switch berperan dalam mengarahkan lalu lintas data dengan efisien, memastikan bahwa paket data dikirim ke tujuan yang benar melalui jalur komunikasi yang optimal, baik dalam jaringan lokal (LAN) maupun internet.;70;70;78
8;Bagaimana prinsip dasar jaringan komputer bekerja?;Dasar jaringan komputer memiliki prinsip seperti layaknya manusia berkomunikasi, yaitu pengirim informasi, media, dan penerima informasi.;70;50;73,5
8;Bagaimana prinsip dasar jaringan komputer bekerja?;Prinsip dasar kerja jaringan komputer adalah dengan menghubungkan berbagai perangkat, seperti komputer, server, printer, dan perangkat lainnya, melalui saluran komunikasi sehingga mereka dapat saling bertukar data dan sumber daya.;90;90;83,5
8;Bagaimana prinsip dasar jaringan komputer bekerja?;Jaringan komputer adalah sebuah sistem dimana komputer yang ada terhubung satu sama lain sehingga memungkinkan untuk berbagi dan mengolah data antara satu komputer dan komputer yang lain;75;56;74
8;Bagaimana prinsip dasar jaringan komputer bekerja?;Prinsip dasar jaringan komputer adalah menghubungkan dua atau lebih perangkat agar bisa saling bertukar data. Ini dilakukan melalui perangkat keras seperti router, switch, dan kabel, serta perangkat lunak yang mengatur komunikasi, seperti protokol TCP/IP;80;80;87
8;Bagaimana prinsip dasar jaringan komputer bekerja?;komputer kimputer yang saling berkomunikasi;60;50;52
8;Bagaimana prinsip dasar jaringan komputer bekerja?;Jaringan komputer bekerja dengan menghubungkan beberapa perangkat melalui media komunikasi (kabel atau nirkabel) untuk bertukar data dan sumber daya. Prinsip dasarnya mencakup: • Pengalamatan (IP Address) untuk mengidentifikasi perangkat. • Protokol komunikasi (misalnya TCP/IP) untuk memastikan data dikirim dan diterima dengan benar. • Model komunikasi seperti Client-Server atau Peer-to-Peer. • Penggunaan perangkat jaringan seperti router, switch, dan hub untuk mengelola lalu lintas data.;80;100;87,75
8;Bagaimana prinsip dasar jaringan komputer bekerja?;jaringan komputer bekerja dengan melalui transmisi yang berguna untuk menyambungkan antar komputer;70;56;71,5
8;Bagaimana prinsip dasar jaringan komputer bekerja?;Jaringan komputer bekerja dengan menghubungkan perangkat untuk berbagi data melalui media transmisi. Proses ini dikendalikan oleh protokol jaringan yang memastikan data dikirim dengan benar dan efisien.;75;90;69,25
8;Bagaimana prinsip dasar jaringan komputer bekerja?;Dasar jaringan untuk menghubungkan suatu data ke komputer;70;40;63
8;Bagaimana prinsip dasar jaringan komputer bekerja?;Terjaid komunikasi dua arah;50;50;43,25
8;Bagaimana prinsip dasar jaringan komputer bekerja?;terjadinya komunikasi dua arah antara pengirim dan penerima informasi;50;50;49
8;Bagaimana prinsip dasar jaringan komputer bekerja?;Jaringan komputer bekerja dengan dasar hubungan network antara lebih dari 1 jenis komputer. Network ini dapat berupa wireless atau wired. Jenis perangkat komputer nya juga bisa berbeda beda. Fungsi jaringan komputer adalah agar komputer-komputer dapat bekerja sama dalam melakukan suatu fungsi;50;65;51
8;Bagaimana prinsip dasar jaringan komputer bekerja?;Dengan menghubungkan 2 atau lebih komputer untuk saling berkomunikasi.;60;56;52
8;Bagaimana prinsip dasar jaringan komputer bekerja?;;0;0;0
8;Bagaimana prinsip dasar jaringan komputer bekerja?;Prinsip dari jaringan komputer adalah komunikasi antara pengirim dan penerima melalui serangkaian kode koneksi;60;50;64,5
